name,id,title,approval_status,created,description,image_url,is_organization,parent,state,type,extra-abbreviation,extra-category,extra-contact-email,extra-contact-name,extra-contact-phone,extra-foi-email,extra-foi-name,extra-foi-phone,extra-spending_published_by,extra-website-name,extra-website-url
st-george-s-healthcare-nhs-trust,83a4f68d-9f4f-4331-b68c-61a7746a7f50,St George's Healthcare NHS Trust,pending,2012-09-04T18:14:50.458461,,,True,national-health-service,active,organization,,,,,,,,,,,
st-helens-and-knowsley-hospitals-nhs-trust,920c8fba-c91e-406a-bc0f-4a087082c7e8,St Helens and Knowsley Hospitals NHS Trust,approved,2012-06-27T14:53:38.197777,,,True,national-health-service,active,organization,,,,,,,,,,,
st-helens-and-knowsley-teaching-hospitals-nhs-trust,c5d67c33-ed24-413f-b8bd-5bfbbfce8f4b,St Helens and Knowsley Teaching Hospitals NHS Trust,approved,2012-06-27T14:49:57.356517,,,True,national-health-service,active,organization,,,,,,,,,,,
st-helens-council,228796a3-b43f-4602-88c5-f52cc1f6f224,St Helens Council,approved,2012-06-27T14:50:48.582845,,,True,local-authorities,active,organization,,,,,,,,,,,
staffordshire-and-stoke-on-trent-partnership-nhs-trust,e9f66f23-694a-4198-88a0-710b6b6d4358,Staffordshire and Stoke on Trent Partnership NHS Trust ,pending,2012-07-05T11:47:42.792785,"Staffordshire and Stoke-on-Trent Partnership Trust is the part of the NHS that provides health and care services in your community including community hospitals, health centres, nursing homes, schools, prisons and in your own home.

Our teams include district nurses, occupational therapists, dental services, school nurses, health visitors, lifestyle services, dental services, physiotherapists, sexual health services, hospital nursing, speech and language therapy and many more.

From April 1st 2012, the Partnership Trust also now provides adult social care services for people in Staffordshire, (outside Stoke-on-Trent) giving people access to a one-stop service for all their health and care needs.",,True,national-health-service,active,organization,,,communications@ssotp.nhs.uk,Communications Team,,stokefoi@staffordshirecss.nhs.uk,FOI Team,,,,
staffordshire-and-west-midlands-probation-trust,f4f4e342-098b-490b-ac85-18468240b649,Staffordshire and West Midlands Probation Trust,approved,2012-06-27T14:49:24.278007,,,True,ministry-of-justice,active,organization,,,,,,,,,,,
standards-board-for-england,04d32c38-1b7c-45c3-9a45-87c32638a346,Standards Board for England,approved,2012-06-27T14:49:19.013078,,,True,department-for-communities-and-local-government,active,organization,SfE,,,,,,,,,,
standards-for-england,64c091cf-2bb7-4a43-ab91-87840877c242,Standards for England,approved,2012-06-27T14:53:38.637230,,,True,department-for-communities-and-local-government,active,organization,,,,,,,,,,,
stevenage-borough-council,fa8d581c-c6ee-49ed-9bf8-243e85dc0ce6,Stevenage Borough Council,approved,2012-06-27T14:50:33.596336,,,True,local-authorities,active,organization,SBC,,,,,,,,,,
stockport-primary-care-trust,6dbb4417-bd99-4570-bc2d-2ee29b10c169,Stockport Primary Care Trust,approved,2012-06-27T14:53:39.405687,,,True,national-health-service,active,organization,,,,,,,,,,,
stockton-on-tees-borough-council,4efe7795-c84a-463f-8119-f352c04471a7,Stockton-on-Tees Borough Council,approved,2012-06-27T14:49:36.924349,,,True,local-authorities,active,organization,SBC,,,,,,,,,,
stockton-primary-care-trust,8adfe251-4574-455d-ad7b-2c743c2221fb,Stockton Primary Care Trust,approved,2012-06-27T14:54:15.796175,,,True,national-health-service,active,organization,,,,,,,,,,,
student-loans-company-limited,c5f971f7-8035-45fd-a532-a730e47ab1f0,Student Loans Company Limited,approved,2012-06-27T14:53:39.823150,,,True,department-for-business-innovation-and-skills,active,publisher,,,,,,,,,,,
sunderland-city-council,25f02a9e-aeb2-4abd-ab20-ebc260956847,Sunderland City Council,approved,2012-06-27T14:48:41.720613,,,True,local-authorities,active,organization,Sunderland CC,,,,,,,,,,
sunderland-teaching-primary-care-trust,5d4432c7-ba77-46cd-8d9e-fd24b2b7c731,Sunderland Teaching Primary Care Trust,approved,2012-06-27T14:53:40.626249,,,True,national-health-service,active,organization,,,,,,,,,,,
surrey-and-sussex-healthcare-nhs-trust,9acf303b-36fe-4515-8eb2-06b0bcd8ca31,Surrey and Sussex Healthcare NHS Trust,approved,2012-06-27T14:53:41.367034,,,True,national-health-service,active,organization,,,,,,,,,,,
surrey-county-council,47d09fff-6538-4d16-abf0-212109e60cee,Surrey County Council,approved,2012-06-27T14:49:35.528298,,,True,local-authorities,active,organization,SCC,,,,,,,,,,
sussex-community-nhs-trust,0dfa7f8e-09c5-4a66-b7b0-97b8ed95398c,Sussex Community NHS Trust,approved,2012-06-27T14:54:29.531138,,,True,national-health-service,active,organization,,,,,,,,,,,
sustainable-development-commission,7b675a9a-1293-4ad6-ae7b-b4f388c649f4,Sustainable Development Commission,approved,2012-06-27T14:53:41.774927,,,True,department-for-environment-food-and-rural-affairs,active,organization,,,,,,,,,,,
swindon-primary-care-trust,39411897-9ad5-4569-b138-ea172c8bed64,Swindon Primary Care Trust,approved,2012-06-27T14:53:42.455706,,,True,national-health-service,active,organization,,,,,,,,,,,
tameside-hospital-nhs-foundation-trust,9125b825-7653-45da-b82b-06e2a655e203,Tameside Hospital NHS Foundation Trust,approved,2012-06-27T14:53:43.199498,,,True,national-health-service,active,organization,,,,,,,,,,,
tate,22f4bf09-b21c-4886-be87-0d37d0f53a38,Tate,approved,2012-06-27T14:49:38.747910,,,True,department-for-culture-media-and-sport,active,organization,,,,,,,,,,,
taunton-and-somerset-nhs-foundation-trust,febe8ba3-40fd-406d-921a-17bd93e92c98,Taunton and Somerset NHS Foundation Trust,approved,2012-06-27T14:50:46.914675,,,True,musgrove-park-hospital,active,organization,,,,,,,,,,,
technology-strategy-board,c42d1446-c5a5-4f42-984c-9e261dc893c2,Technology Strategy Board,approved,2012-06-27T14:50:10.136050,,,True,,active,publisher,,,,,,,,,,,
tenant-services-authority,116874f0-186c-4f71-8518-9e5bdd7c28c6,Tenant Services Authority,approved,2012-06-27T14:53:43.574029,,,True,department-for-communities-and-local-government,active,organization,,,,,,,,,,,
tendring-district-council,59162dbc-de66-4065-b65a-ed624a3020c5,Tendring District Council,approved,2012-06-27T14:50:17.797773,,,True,local-authorities,active,organization,TDC,,,,,,,,,,
the-british-library,9808550e-464b-4f0d-8992-42c8f42716f6,The British Library,approved,2012-06-27T14:50:36.076904,,,True,department-for-culture-media-and-sport,active,organization,,,,,,,,,,,
the-british-museum,a62c0bce-da47-456e-a354-0e18c365cf09,The British Museum,approved,2012-06-27T14:49:22.300233,,,True,department-for-culture-media-and-sport,active,organization,,,,,,,,,,,
the-christie-nhs-foundation-trust,be614930-77d0-4002-8cff-ee656b451778,The Christie NHS Foundation Trust,approved,2012-06-27T14:53:44.290377,,,True,national-health-service,active,organization,,,,,,,,,,,
the-churches-conservation-trust,00577eb0-82cc-49d2-ac1d-e3338948e22b,The Churches Conservation Trust,approved,2012-06-27T14:53:44.673221,,,True,department-for-culture-media-and-sport,active,organization,,,,,,,,,,,
the-food-and-environment-research-agency,6074629a-d815-4c3f-8d55-5b768832f877,The Food and Environment Research Agency,approved,2012-06-27T14:54:52.725545,,,True,department-for-environment-food-and-rural-affairs,active,publisher,,,,,,,,,,,
the-geffrye-museum,ba9db4b5-1012-46dc-935e-947e8482b1e5,The Geffrye Museum,approved,2012-06-27T14:53:45.060907,,,True,department-for-culture-media-and-sport,active,organization,,,,,,,,,,,
the-genome-analysis-centre,6e90f320-bb22-44da-b172-c2ff8d7620c1,The Genome Analysis Centre,approved,2012-06-27T14:53:45.521292,,,True,biotechnology-and-biological-sciences-research-council,active,organization,,,,,,,,,,,
the-hillingdon-hospitals-nhs-foundation-trust,cfcebc5e-8083-4c63-8743-d4a934f87d69,The Hillingdon Hospitals NHS Foundation Trust,approved,2012-06-27T14:54:48.947075,,,True,national-health-service,active,organization,,,,,,,,,,,
the-insolvency-service,1e25dc82-f68e-473c-aee3-a644b9986e5f,The Insolvency Service,approved,2012-06-27T14:54:52.180999,,,True,department-for-business-innovation-and-skills,active,organization,,,,,,,,,,,
the-institute-of-food-research,f383ce7e-0e03-4e16-9e25-12dc79c0f61f,The Institute of Food Research,approved,2012-06-27T14:53:45.927468,,,True,biotechnology-and-biological-sciences-research-council,active,organization,,,,,,,,,,,
the-ipswich-hospital-nhs-trust,b57813f5-6c06-44ac-bf78-beb40e5cf96f,The Ipswich Hospital NHS Trust,approved,2012-06-27T14:55:18.466095,,,True,national-health-service,active,organization,,,,,,,,,,,
the-john-innes-centre,f542bd88-b29f-4169-905a-f523519f0d3f,The John Innes Centre,approved,2012-06-27T14:53:46.338132,,,True,biotechnology-and-biological-sciences-research-council,active,organization,,,,,,,,,,,
the-leasehold-advisory-service,072ae82c-1e94-434e-b474-aab282602a00,The Leasehold Advisory Service,approved,2012-06-27T14:49:21.259299,,,True,department-for-communities-and-local-government,active,organization,,,,,,,,,,,
the-mid-yorkshire-hospitals-nhs-trust,567fa41f-e263-416f-9455-0f673e44faa1,The Mid Yorkshire Hospitals NHS Trust,approved,2012-06-27T14:53:47.063460,,,True,national-health-service,active,organization,,,,,,,,,,,
the-national-archives,bb104329-cb61-4744-8b25-f7a2be8b1c81,The National Archives,pending,2012-06-27T14:53:47.446539,,,True,ministry-of-justice,active,organization,TNA,,foicentre@nationalarchives.gsi.gov.uk,,,foicentre@nationalarchives.gsi.gov.uk,,,,,
the-national-gallery,00db1ba5-2260-49f9-9a52-e3676b91f2f0,The National Gallery,approved,2012-06-27T14:49:22.682686,,,True,department-for-culture-media-and-sport,active,organization,,,,,,,,,,,
the-national-museum-of-the-royal-navy,8ba939dd-01c7-4a79-a9ba-01a68b1d9dc1,The National Museum of the Royal Navy,approved,2012-06-27T14:54:54.773714,,,True,ministry-of-defence,active,organization,,,,,,,,,,,
the-northern-lighthouse-board,503211c0-63f8-4e31-a8d4-02f0b8559d67,The Northern Lighthouse Board,approved,2012-06-27T14:54:55.099004,,,True,department-for-transport,active,organization,,,,,,,,,,,
the-pennine-acute-hospitals-nhs-trust,59e25c2a-d037-4e1e-b95f-0cb481eab7e7,The Pennine Acute Hospitals NHS Trust,approved,2012-06-27T14:53:48.210048,,,True,national-health-service,active,organization,,,,,,,,,,,
the-pensions-advisory-service,5008b2ef-d5b5-411a-8b4e-e88516538af9,The Pensions Advisory Service,approved,2012-06-27T14:49:23.907556,,,True,department-for-work-and-pensions,active,organization,TPAS,,,,,,,,,,
the-pensions-regulator,1292a4af-ee29-4dbf-8805-5a87427f49b2,The Pensions Regulator,approved,2012-06-27T14:49:17.520300,,,True,department-for-work-and-pensions,active,organization,TPR,,,,,,,,,,
the-princess-alexandra-hospital-nhs-trust,c4243069-c5de-4064-8a30-c89f70db9a67,The Princess Alexandra Hospital NHS Trust,approved,2012-06-27T14:54:20.406932,,,True,national-health-service,active,organization,,,,,,,,,,,
the-queen-elizabeth-hospital-kings-lynn-nhs-trust,85650ccc-1aae-4479-a498-1bb640158893,The Queen Elizabeth Hospital King's Lynn NHS Trust,approved,2012-06-27T14:50:41.218590,,,True,national-health-service,active,organization,,,,,,,,,,,
the-queen-elizabeth-ii-conference-centre,b77b71fc-87c4-4f5a-879b-58cf86edf91f,The Queen Elizabeth II Conference Centre,approved,2012-06-27T14:54:53.982988,,,True,department-for-communities-and-local-government,active,organization,,,,,,,,,,,
the-royal-marsden-nhs-foundation-trust,d6778657-3e5d-4c2a-a51f-4c2e05d06d44,The Royal Marsden NHS Foundation Trust,approved,2012-06-27T14:53:49.327216,,,True,national-health-service,active,organization,,,,,,,,,,,
the-royal-orthopaedic-hospital-nhs-foundation-trust,2635b3a2-9915-4806-9c72-c315ac2b84c9,The Royal Orthopaedic Hospital NHS Foundation Trust,approved,2012-06-27T14:53:50.088606,,,True,national-health-service,active,organization,,,,,,,,,,,
the-royal-parks,006be448-bac4-4627-887f-854df68495f0,The Royal Parks,approved,2012-06-27T14:50:05.238745,,,True,department-for-culture-media-and-sport,active,organization,,,,,,,,,,,
the-royal-wolverhampton-hospitals-nhs-trust,437be72a-6261-4141-80a3-484852ed3c83,The Royal Wolverhampton Hospitals NHS Trust,approved,2012-06-27T14:53:50.815456,,,True,national-health-service,active,organization,,,,,,,,,,,
the-shrewsbury-and-telford-hospital-nhs-trust,7b637f82-32cb-42a0-901a-fc96c602a512,The Shrewsbury and Telford Hospital NHS Trust,approved,2012-06-27T14:53:51.554598,,,True,national-health-service,active,organization,,,,,,,,,,,
the-wallace-collection,49e87589-40b9-4ada-875b-95644cf87485,The Wallace Collection,approved,2012-06-27T14:50:06.433442,,,True,department-for-culture-media-and-sport,active,organization,,,,,,,,,,,
thurrock-thames-gateway-development-corporation,331b3ad6-79de-452d-948f-42439e204560,Thurrock Thames Gateway Development Corporation,approved,2012-06-27T14:53:51.940574,,,True,department-for-communities-and-local-government,active,organization,,,,,,,,,,,
torbay-and-southern-devon-health-and-care-nhs-trust,016c876a-6a27-4858-9709-ef6e2d24c19b,Torbay and Southern Devon Health and Care NHS Trust,pending,2012-11-30T11:27:25.505694,,,True,national-health-service,active,organization,TDHCT,alb,,,,,,,,,
torbay-care-trust,aa031dc8-bd8f-498a-9983-449dfc41c3c2,Torbay Care Trust,approved,2012-06-27T14:53:52.680304,,,True,national-health-service,active,organization,,,,,,,,,,,
torridge-district-council,aece3c08-62bf-47b0-a667-fd83fc5e004e,Torridge District Council,approved,2012-06-27T14:50:18.242306,,,True,local-authorities,active,organization,TDC,,,,,,,,,,
tower-hamlets-pct,1947807f-4ec3-46d6-a563-74f02b9f6ecf,Tower Hamlets PCT,approved,2012-06-27T14:55:22.181659,,,True,national-health-service,active,organization,,,,,,,,,,,
trafford-healthcare-nhs-trust,868ce98e-6dad-4980-9b91-805f7706f79c,Trafford Healthcare NHS Trust,approved,2012-06-27T14:54:27.855334,,,True,national-health-service,active,organization,,,,,,,,,,,
training-and-development-agency-for-schools,a5afa3e5-874b-4e65-804a-e8b82043192f,Training and Development Agency for Schools,approved,2012-06-27T14:49:15.632699,,,True,department-for-education,active,organization,TDA,,,,,,,,,,
transport-direct,72155ce7-f3b4-4211-9175-6c86703d7e6c,Transport Direct,approved,2012-06-27T14:49:03.320598,,,True,department-for-transport,active,organization,TD,,,transportdirect.info contact,,,,,,transportdirect.info,http://www.transportdirect.info/
transport-for-london,d78059e9-cf1c-40bc-894b-e7f8b4c15c57,Transport for London,approved,2012-06-27T14:50:51.140643,,,True,greater-london-authority,active,organization,,,,,,,,,,,
treasury-solicitors-department,486b7bf1-77d8-4ef2-8722-eab1eaf19b2e,Treasury Solicitor's Department,approved,2012-06-27T14:49:09.166142,,,True,attorney-generals-office,active,organization,TSol,core-department,,,,,,,,,http://www.tsol.gov.uk/
trinity-house-lighthouse-service,025195e9-f080-41b6-8e33-a895bc867e0d,Trinity House Lighthouse Service,approved,2012-06-27T14:54:55.847806,,,True,department-for-transport,active,organization,,,,,,,,,,,
uk-border-agency,1b8806f3-27c7-4b80-8d45-5b150eedbf0b,UK Border Agency,pending,2012-06-27T14:53:53.064847,,,True,home-office,active,organization,,,public.enquiries@homeoffice.gsi.gov.uk,UK Border Agency,,Freedom.Informationteam@homeoffice.gsi.gov.uk,UK Border Agency,,,,
uk-commission-for-employment-and-skills,d13e3ac5-1b39-457a-9a4b-b968b8f6af5e,UK Commission for Employment and Skills,approved,2012-06-27T14:49:27.205271,,,True,department-for-business-innovation-and-skills,active,organization,UKCES,,,,,,,,,,
uk-film-council,98dcd64b-7320-4186-a23c-e5b63e2ab1e8,UK Film Council,approved,2012-06-27T14:53:53.457155,,,True,department-for-culture-media-and-sport,active,organization,,,,,,,,,,,
uk-hydrographic-office,465afad4-effd-46ec-af28-d212e2bb9140,UK Hydrographic Office,approved,2012-06-27T14:53:53.848986,,,True,ministry-of-defence,active,publisher,,,,,,,,,,,
uk-national-air-quality-archive,592dc0af-e640-4926-942a-6c140fc88c83,UK National Air Quality Archive,approved,2012-06-27T14:53:54.253555,,,True,department-for-environment-food-and-rural-affairs,active,organization,,,,,,,,,,,
uk-sport,3917ac48-bc28-4368-bba1-9676541a5016,UK Sport,approved,2012-06-27T14:49:30.073787,,,True,department-for-culture-media-and-sport,active,organization,,,,,,,,,,,
uk-supreme-court,f6790d54-e675-4bd0-97a8-66c881734450,UK Supreme Court,approved,2012-06-27T14:49:08.031483,,,True,,active,organization,USC,,,,,,,,,,
uk-trade-and-investment,71c5866d-dcdc-41cb-ac9b-35f3124800db,UK Trade and Investment,approved,2012-06-27T14:53:54.611236,,,True,,active,organization,,,,,,,,,,,
ukgov,68e4746a-7a79-4cf7-9525-b29e64b096c6,Uk Government,approved,2010-02-09T16:04:25.993308,None,None,True,,active,organization,,,,,,,,,,,
united-kingdom-atomic-energy-authority,2b2dee8c-513b-4bc8-965b-deaa98228fc0,United Kingdom Atomic Energy Authority,approved,2012-06-27T14:53:54.976204,,,True,department-for-business-innovation-and-skills,active,publisher,,,,,,,,,,,
united-kingdom-hydrographic-office,c6306156-7fde-42fc-a7a5-fdc73a3e4ec0,United Kingdom Hydrographic Office,approved,2012-06-27T14:54:53.137946,,,True,ministry-of-defence,active,publisher,,,,,,,,,,,
united-lincolnshire-hospitals-nhs-trust,f826fb18-095b-447f-941e-fbee9876c0bc,United Lincolnshire Hospitals NHS Trust,approved,2012-06-27T14:53:55.706273,,,True,national-health-service,active,organization,,,,,,,,,,,
university-college-london-hospital-nhs-foundation-trust,d31877c9-1363-4696-87dc-bf6c99073043,University College London Hospital NHS Foundation Trust,approved,2012-06-27T14:53:56.413659,,,True,national-health-service,active,organization,,,,,,,,,,,
university-hospitals-coventry-and-warwickshire-nhs-trust,6b52cd4c-0460-491f-97e8-9481ec430171,University Hospitals Coventry and Warwickshire NHS Trust,approved,2012-06-27T14:53:57.098546,,,True,national-health-service,active,organization,,,,,,,,,,,
university-hospitals-of-leicester-nhs-trust,27a3a3f0-ca27-46c7-8c94-858f4aaa393a,University Hospitals of Leicester NHS Trust,pending,2012-09-04T18:16:56.206862,,,True,national-health-service,active,organization,,,,,,,,,,,
university-hospitals-of-morecambe-bay-nhs-foundation-trust,652ec0ac-ffc4-4390-89a3-566c4921555c,University Hospitals of Morecambe Bay NHS Foundation Trust,approved,2012-06-27T14:53:57.890535,,,True,national-health-service,active,organization,,,,,,,,,,,
university-hospitals-of-north-staffordshire,64fadeee-f6a1-4309-97e4-86e230c6f898,University Hospitals of North Staffordshire,approved,2012-06-27T14:49:59.726122,,,True,national-health-service,active,organization,,,,,,,,,,,
uttlesford-district-council,800d8487-3165-48d8-9dae-bae03f05777b,Uttlesford District Council,approved,2012-06-27T14:48:55.537343,,,True,local-authorities,active,organization,Uttlesford DC,,,,,,,,,,
valuation-office-agency,05899d02-862a-495a-b069-6351983dc558,Valuation Office Agency,approved,2012-06-27T14:53:58.747768,,,True,her-majestys-revenue-and-customs,active,organization,,,,,,,,,,,
valuation-tribunal-service,3f97daf2-5750-4a7f-ba54-d34286cd689a,Valuation Tribunal Service,approved,2012-06-27T14:49:17.172039,,,True,department-for-communities-and-local-government,active,organization,VTS,,,,,,,,,,
valuation-tribunals,cce9553e-9ca1-4b5c-b214-5ead1b50bc5b,Valuation Tribunals,approved,2012-06-27T14:53:58.297812,,,True,department-for-communities-and-local-government,active,publisher,,,,,,,,,,,
vehicle-and-operator-services-agency,a1e904c0-c067-40fc-b8a2-621ae32918aa,Vehicle and Operator Services Agency,pending,2012-06-27T14:53:59.104905,,,True,department-for-transport,active,organization,,,informationhandling@dft.gsi.gov.uk ,Information Handling Team ,,foi-advice-team-dft@dft.gsi.gov.uk,DfT FOI Team,,,,
veterinary-laboratories-agency,63103e2a-5743-44f9-a087-492d04782fb7,Veterinary Laboratories Agency,approved,2012-06-27T14:53:59.834821,,,True,department-for-environment-food-and-rural-affairs,active,organization,,,,,,,,,,,
veterinary-medicines-directorate,8b28b117-7f89-4fd7-b4b2-98a7b01d5529,Veterinary Medicines Directorate,approved,2012-06-27T14:54:46.037910,,,True,department-for-environment-food-and-rural-affairs,active,organization,,,,,,,,,,,
victoria-albert-museum,1c0f5b7f-06ca-4e40-9c2e-abdc3ec893ca,Victoria & Albert Museum,approved,2012-06-27T14:49:11.167142,,,True,department-for-culture-media-and-sport,active,organization,V&A,,,,,,,,,,
wakefield-district-primary-care-trust,1d87456b-f8da-4d59-a2ee-d1c70cef27e2,Wakefield District Primary Care Trust,approved,2012-06-27T14:54:00.563870,,,True,national-health-service,active,organization,,,,,,,,,,,
wakefield-metropolitan-district-council,8c727954-24f9-498a-b3af-fb8360994d7b,Wakefield Metropolitan District Council,approved,2012-06-27T14:50:18.663460,,,True,local-authorities,active,organization,WMDC,,,,,,,,,,
wales-office,d0e92382-d8f6-4b1c-a0fa-040591ad5f1d,Wales Office,approved,2012-06-27T14:49:12.329966,,,True,,active,organization,,core-department,walesofficefoi@walesoffice.gsi.gov.uk,,,walesofficefoi@walesoffice.gsi.gov.uk,,,,,
walsall-council,34527e69-8cc0-4495-986c-2b093227561a,Walsall Council,approved,2012-06-27T14:48:50.255982,,,True,local-authorities,active,organization,Walsall C,,,,,,,,,,
walsall-hospitals-nhs-trust,71fc7773-eb85-4055-bd96-44e17ce4aa9d,Walsall Hospitals NHS Trust,approved,2012-06-27T14:54:01.284909,,,True,national-health-service,active,organization,,,,,,,,,,,
walsall-teaching-primary-care-trust,32e40d57-3d71-46c7-aa74-21f625974b68,Walsall Teaching Primary Care Trust,approved,2012-06-27T14:54:25.332235,,,True,national-health-service,active,organization,,,,,,,,,,,
warrington-primary-care-trust,8361a675-6881-4b3e-a16a-96ae79f3c877,Warrington Primary Care Trust,approved,2012-06-27T14:54:02.003967,,,True,national-health-service,active,organization,,,,,,,,,,,
warwickshire-county-council,d615a457-c8a6-4474-9974-02171a5de623,Warwickshire County Council,approved,2012-06-27T14:48:48.472859,,,True,local-authorities,active,organization,Warks CC,,,,,,,,,,
water-services-regulation-authority,008804f6-f5ca-4a92-92f0-85104214621f,Water Services Regulation Authority,approved,2012-06-27T14:49:10.460628,,,True,department-for-environment-food-and-rural-affairs,active,organization,Ofwat,,,,,,,,,,http://www.ofwat.gov.uk/
water-services-regulation-authority-ofwat,9ca99c4b-be1d-41cb-b3ef-307406869186,Water Services Regulation Authority (OFWAT),approved,2012-06-27T14:49:25.745571,,,True,department-for-business-innovation-and-skills,active,organization,OFWAT,,,,,,,,,,
wealden-district-council,b0251164-4fef-48f1-a22f-732a68394ee2,Wealden District Council,approved,2012-06-27T14:50:34.011902,,,True,local-authorities,active,organization,,,,,,,,,,,
welsh-government,25f50b7d-c0e4-4f5a-97f5-4f9baea2eda1,Welsh Government,approved,2012-06-27T14:48:42.634257,,,True,knowledge-analytical-services,active,organization,Wales,,bill.oates@wales.gsi.gov.uk ,,,,,,,,
welsh-government-spatial-data-infrastructure,7cb9a75e-2cbb-4dfd-8786-96a56a6265b9,Welsh Government Spatial Data Infrastructure,approved,2012-06-27T14:55:00.001469,,,True,welsh-government,active,organization,,,,,,,,,,,
west-devon-borough-council,dea115d6-a282-43b2-8847-f933f83cab9a,West Devon Borough Council,approved,2012-06-27T14:50:31.515708,,,True,local-authorities,active,organization,,,,,,,,,,,
west-dorset-district-council,3f4ed518-45b4-44bc-b850-ecea6cc1c7f9,West Dorset District Council,approved,2012-06-27T14:49:02.467882,,,True,local-authorities,active,organization,W. Dorset DC,,,,,,,,,,
west-hertfordshire-hospitals-nhs-trust,4ae0b24b-a7d3-4432-9d14-c48b7eba5613,West Hertfordshire Hospitals NHS Trust,approved,2012-06-27T14:50:25.641112,,,True,national-health-service,active,organization,,,,,,,,,,,
west-london-mental-health-nhs-trust,53f7455f-e68b-441d-85f5-1a0e96d37709,West London Mental Health NHS Trust,approved,2012-06-27T14:54:03.437601,,,True,national-health-service,active,organization,,,,,,,,,,,
west-midlands-ambulance-service-nhs-trust,a1d51e04-a2b1-4daa-9f9c-6f5c9553cc91,West Midlands Ambulance Service NHS Trust,pending,2012-09-04T18:18:22.559589,,,True,national-health-service,active,organization,,,,,,,,,,,
west-midlands-regional-observatory,98881977-66d9-4cdf-a9fc-bd5e7b3adf95,West Midlands Regional Observatory,approved,2012-06-27T14:50:38.204944,,,True,department-for-business-innovation-and-skills,active,organization,,,,,,,,,,,
west-midlands-strategic-health-authority,3dc75840-25f9-4851-91f5-e5b54653bd10,West Midlands Strategic Health Authority,approved,2012-06-27T14:49:55.185652,,,True,national-health-service,active,organization,,,,,,,,,,,
west-northamptonshire-development-corporation,07c2058b-92ba-4ed5-9381-86e3e143ca91,West Northamptonshire Development Corporation,approved,2012-06-27T14:49:23.119152,,,True,department-for-communities-and-local-government,active,organization,WNDC,,,,,,,,,,
west-sussex-county-council,5f128fef-3c43-408f-ae73-dda765d5265e,West Sussex County Council,approved,2012-06-27T14:50:54.740899,,,True,local-authorities,active,organization,,,,,,,,,,,
west-yorkshire-fire-and-rescue-service,d3e84f58-1eee-417b-b319-8cb21a9bf891,West Yorkshire Fire and Rescue Service,approved,2012-06-27T14:50:44.319724,,,True,local-authorities,active,organization,,,,,,,,,,,
western-sussex-hospitals-nhs-trust,98df6740-5621-4e77-b5ba-b9c28ecd464b,Western Sussex Hospitals NHS Trust,approved,2012-06-27T14:54:04.155674,,,True,national-health-service,active,organization,,,,,,,,,,,
westminster-foundation-for-democracy,79a54ea9-1ab4-4cb8-b642-fb22dcc833b2,Westminster Foundation for Democracy,approved,2012-06-27T14:50:22.244173,,,True,foreign-and-commonwealth-office,active,organization,,,,,,,,,,,
weston-area-health-nhs-trust,3e98febd-bb7c-406c-9326-13694e606949,Weston Area Health NHS Trust,approved,2012-06-27T14:49:38.325632,,,True,national-health-service,active,organization,,,,,,,,,,,
whittington-hospital-nhs-trust,6a1ab759-5cef-41d3-93ba-b6bff102bfd1,Whittington Hospital NHS Trust,approved,2012-06-27T14:54:04.805175,,,True,national-health-service,active,organization,,,,,,,,,,,
wigan-metropolitan-district-council,5327851e-43b8-408c-bf83-a00d39f58dea,Wigan Metropolitan District Council,approved,2012-06-27T14:49:35.957090,,,True,local-authorities,active,organization,WMDC,,,,,,,,,,
wilton-park-executive-agency,b81ff1e5-bbef-4e47-af0b-e603e4799702,Wilton Park Executive Agency,approved,2012-06-27T14:50:06.823965,,,True,foreign-and-commonwealth-office,active,organization,,,,,,,,,,,
wiltshire-council,9ee14f44-7397-403b-a0c3-41bfb0db0e19,Wiltshire Council,approved,2012-06-27T14:49:23.543089,,,True,local-authorities,active,organization,,,webteam@wiltshire.gov.uk,Wiltshire Council contact,,,,,,Wiltshire Council,http://www.wiltshire.gov.uk
winchester-and-eastleigh-healthcare-nhs-trust,7bcec421-f868-4484-83e8-e3305a883a3e,Winchester and Eastleigh Healthcare NHS Trust,approved,2012-06-27T14:49:46.678220,,,True,national-health-service,active,organization,,,,,,,,,,,
wirral-community-nhs-trust,36849eed-4763-4a99-802c-93f4a919da9c,Wirral Community NHS Trust,approved,2012-06-27T14:54:56.596542,,,True,national-health-service,active,organization,,,,,,,,,,,
wirral-council,d724c21b-0896-453d-af99-777edaf45633,Wirral Council,approved,2012-06-27T14:49:36.470876,,,True,local-authorities,active,organization,WC,,,,,,,,,,
woking-borough-council,1fba0028-d66e-451b-90c9-74bc4e21d397,Woking Borough Council,approved,2012-06-27T14:50:39.085813,,,True,local-authorities,active,organization,,,,,,,,,,,
wolverhampton-city-primary-care-trust,624a79f8-5b9f-488b-bc2a-bdcdab25c5fd,Wolverhampton City Primary Care Trust,approved,2012-06-27T14:54:05.602665,,,True,national-health-service,active,organization,,,,,,,,,,,
wolverton-and-greenleys-town-council,4811dffa-e0a9-4959-b414-e46385c075fa,Wolverton and Greenleys Town Council,approved,2012-06-27T14:55:08.682341,,,True,local-authorities,active,organization,,,,,,,,,,,
